"","text","date","time","textfre","score","result","name"
"306"," presidential election news update biden compares trump to nazi propagandist joseph goebbels ",2020-09-27,"22:11:28"," presidential election news update compares nazi propagandist joseph goebbels ",0,"neutral","biden"
"307"," biden is going to of the come ",2020-09-28,"23:59:30"," going come ",0,"neutral","biden"
"308"," wowan interesting theory to call a debate lid but as biden is actually mr default ",2020-09-28,"23:56:37"," wowan interesting theory call debate lid actually mr default ",1,"postive","biden"
"309","trump is going to make this debate an absolute shitshow but the biden campaign making joke ",2020-09-28,"23:54:30"," going make debate absolute shitshow campaign making joke ",1,"postive","biden"
"310","what pelosi will do if biden doesnt take cocaine before the debate ",2020-09-28,"23:45:48"," pelosi will doesnt take cocaine debate ",0,"neutral","biden"
"311"," of americans are voting against trump but not for biden you have a rd option educate yourself about ",2020-09-28,"23:45:03"," americans voting rd option educate ",0,"neutral","biden"
"312","trump or biden nation pulse ",2020-09-28,"23:44:24"," nation pulse ",0,"neutral","biden"
"313","there is only one reason biden wont take a drug test ",2020-09-28,"23:44:09"," one reason wont take drug test ",0,"neutral","biden"
"314","joe biden campaigns texas political director has been formally accused of helping run an illegal ballot harvesting ",2020-09-28,"23:37:15"," campaigns texas political director formally accused helping run illegal ballot harvesting ",1,"postive","biden"
"315","current poll electoral college biden trump popular vote biden trump ",2020-09-28,"23:35:40","current poll electoral college popular vote ",1,"postive","biden"
"316"," poll finds twothirds of voters dont expect to know bidentrump winner on election night ",2020-09-28,"23:31:13"," poll finds twothirds voters dont expect know bidentrump winner election night ",2,"postive","biden"
"317","if its not the popcorneating debate of just wiping the floor w joe biden i dont know what we ",2020-09-28,"23:30:00"," popcorneating debate just wiping floor w dont know ",0,"neutral","biden"
"318"," how many times has biden filed for bankruptcy scammed charities not paid his taxes scammed the irs p ",2020-09-28,"23:26:07"," many times filed bankruptcy scammed charities paid taxes scammed irs p ",0,"neutral","biden"
"319","another reason why im voting in person if hes accusing biden of cheating that means he intends to cheat ",2020-09-28,"23:19:15","another reason im voting person hes accusing cheating means intends cheat ",-2,"negative","biden"
"320","trump botched americas covid response joe biden has a plan to fix it provide more ec ",2020-09-28,"23:16:38"," botched americas covid response plan fix provide ec ",1,"postive","biden"
"321","joe biden responds to trump telling his supporters that he will never speak to them again if he loses the election ",2020-09-28,"23:14:11"," responds telling supporters will never speak loses election ",-1,"negative","biden"
"322","okay but this is actually one of the coolest things bidens campaign has done ",2020-09-28,"23:12:42","okay actually one coolest things bidens campaign done ",1,"postive","biden"
"323","bidens wife was a college professor joe please divorce her and hire a nurse to take better care of you ",2020-09-28,"23:07:58","bidens wife college professor please divorce hire nurse take better care ",4,"postive","biden"
"324","i think joe biden and donald j trump are on some sort of performance enhancing cocktail assortment of drugs wheth ",2020-09-28,"23:07:17"," think j sort performance enhancing cocktail assortment drugs wheth ",1,"postive","biden"
"325","i just cant believe well have biden and trump on a presidential debate stage tomorrow im ready for this night ",2020-09-28,"23:05:19"," just cant believe well presidential debate stage tomorrow im ready night ",3,"postive","biden"
"326"," is this a threat against our president get a grip will biden remember where he is after all its b ",2020-09-28,"23:00:12"," threat president get grip will remember b ",0,"neutral","biden"
"327","last time i drove on the road to my laundromat there were trump signs and biden signs today there were biden ",2020-09-28,"22:57:43","last time drove road laundromat signs signs today ",0,"neutral","biden"
"328"," id like to see the chinese income from the bidens well the ukrainian i ",2020-09-28,"22:51:45"," id like see chinese income bidens well ukrainian ",2,"postive","biden"
"329","will joe biden have corona virus by tomorrow",2020-09-28,"22:51:14","will corona virus tomorrow",-1,"negative","biden"
"330","im joe biden and i dont remember this message ",2020-09-28,"22:47:01","im dont remember message ",0,"neutral","biden"
"331","i cant wait to see the debate tomorrow biden is going to be the star who destroys the democrat party for a gener ",2020-09-28,"22:40:06"," cant wait see debate tomorrow going star destroys democrat party gener ",0,"neutral","biden"
"332","president donald trump and former vice president joe biden will have their first presidential debate in ",2020-09-28,"22:31:45","president former vice president will first presidential debate ",2,"postive","biden"
"333","networks amp media give joe biden a pass ",2020-09-28,"22:31:09","networks amp media give pass ",0,"neutral","biden"
"334","poll added in pa siena to biden trump new pa average biden ",2020-09-28,"22:30:33","poll added pa siena new pa average ",1,"postive","biden"
"335","poll added in oh survey monkey to biden trump new oh aver ",2020-09-28,"22:25:03","poll added oh survey monkey new oh aver ",2,"postive","biden"
"336","i think biden should agree to the drug test as long as trump agrees to a psych evaluation ",2020-09-28,"22:24:06"," think agree drug test long agrees psych evaluation ",1,"postive","biden"
"337","poll added in ak harstad strategic to biden trump new ak aver ",2020-09-28,"22:22:00","poll added ak harstad strategic new ak aver ",3,"postive","biden"
"338","does make ya think bidens family is protected by all forms of media please all i ask is for people to do their re ",2020-09-28,"22:18:10"," make ya think bidens family protected forms media please ask people re ",2,"postive","biden"
"339"," gets a bigger crowd than the bidens ",2020-09-28,"22:13:45"," gets bigger crowd bidens ",0,"neutral","biden"
"340","biden loses his florida lead as latino voters shift to trump via ",2020-09-28,"22:08:49"," loses florida lead latino voters shift via ",0,"neutral","biden"
"341","joe biden has been in politics over years and hasnt fixed a single thing in the governmentyall believe and ea ",2020-09-28,"22:06:47"," politics years hasnt fixed single thing governmentyall believe ea ",0,"neutral","biden"
"342","im so happy each time i see a biden yard sign but i have to admit i feel guilty i have not put one outim a b ",2020-09-28,"22:05:31","im happy time see yard sign admit feel guilty put one outim b ",1,"postive","biden"
"343"," concerning that pelosi talks of biden winning no matter what they have to do",2020-09-28,"22:02:35"," concerning pelosi talks winning matter ",1,"postive","biden"
"344"," joe biden shipped off millions of jobs amp taxes to mexico amp china ",2020-09-28,"21:58:19"," shipped millions jobs amp taxes mexico amp china ",0,"neutral","biden"
"345","how will the market swing off the back of the first debate in a few hours do you see trump or biden ",2020-09-29,"23:59:10"," will market swing back first debate hours see ",1,"postive","biden"
"346","with the first presidential debate between joe biden and donald trump set to begin in just over an hours time who ",2020-09-29,"23:57:40"," first presidential debate set begin just hours time ",1,"postive","biden"
"347"," they should call tonights debate the joe biden roast hosted by donald trump ",2020-09-29,"23:56:18"," call tonights debate roast hosted ",1,"postive","biden"
"348","in the tradition of all presidential candidates except our current president biden releases returns pai ",2020-09-29,"23:55:57"," tradition presidential candidates except current president releases returns pai ",1,"postive","biden"
"349","they should call the debate the joe biden roast hosted by donald trump ",2020-09-29,"23:55:20"," call debate roast hosted ",1,"postive","biden"
"350","live trumpbiden presidential debate moderated by chris wallace via ",2020-09-29,"23:53:24","live trumpbiden presidential debate moderated chris wallace via ",1,"postive","biden"
"351"," has a long wellestablished history of being a liar if bidens lips are moving hes lyin ",2020-09-29,"23:46:59"," long wellestablished history liar bidens lips moving hes lyin ",0,"neutral","biden"
"352","alaska poll biden trump jorgensen other lt rbdinstitute lets secure elections d rv ",2020-09-29,"23:45:14","alaska poll jorgensen lt rbdinstitute lets secure elections d rv ",1,"postive","biden"
"353","predictions biden looks like a bumbling grandpa trump looks like a senile grandpa anyone with a brain the m ",2020-09-29,"23:44:45","predictions looks like bumbling grandpa looks like senile grandpa anyone brain m ",0,"neutral","biden"
"354"," election live updates anticipation builds for first trump biden debate in cleveland amy coney barrett visit ",2020-09-29,"23:39:48"," election live updates anticipation builds first debate cleveland amy coney barrett visit ",3,"postive","biden"
"355","the trouble with trump supporters is theyll say trump is smarter than biden amp a hero for not paying taxes without ",2020-09-29,"23:33:04"," trouble supporters theyll say smarter amp hero paying taxes without ",0,"neutral","biden"
