"","text","date","time","textfre","score","result","name"
"1476","is it me or has trump gained almost exactly the same number of followers everyday for the last years im sure of ",2020-10-15,"23:30:32"," gained almost exactly number followers everyday last years im sure ",1,"postive","trump"
"1477","breaking news pennsylvania poll by insideradvantage chairman trump closing on biden ",2020-10-15,"23:29:30","breaking news pennsylvania poll insideradvantage chairman closing ",0,"neutral","trump"
"1478","were minutes away from the start of tonights and town halls with donald trump and joe biden wh ",2020-10-15,"23:29:15"," minutes away start tonights town halls wh ",0,"neutral","trump"
"1479","trump breaks off relief talks with making voters choice easy want help elect dems ",2020-10-15,"23:26:08"," breaks relief talks making voters choice easy want help elect dems ",5,"postive","trump"
"1480","my best guess isnt worth much but if i had to make one id say that trump could still pull a narrow victory if h ",2020-10-15,"23:24:25"," best guess isnt worth much make one id say still pull narrow victory h ",4,"postive","trump"
"1481","trump is depending on holding down voter turnout by devious means ",2020-10-15,"23:23:04"," depending holding voter turnout devious means ",-2,"negative","trump"
"1482","watch biden dump trump ",2020-10-15,"23:16:59","watch dump ",-1,"negative","trump"
"1483"," gop sen sasse says trump kisses dictators butts and mocks evangelicals reporting by ",2020-10-15,"23:16:45"," gop sen sasse says kisses dictators butts mocks evangelicals reporting ",-1,"negative","trump"
"1484","how it started donald j trump rides down an escalator on june how its going ",2020-10-15,"23:15:47"," started j rides escalator june going ",-1,"negative","trump"
"1485","republican massachusetts governor will not support trumps reelection effort ",2020-10-15,"23:15:46","republican massachusetts governor will support reelection effort ",1,"postive","trump"
"1486","trump supporter posing biden supporter access denied to find someone in the community ",2020-10-15,"21:31:42"," supporter posing supporter access denied find someone community ",2,"postive","trump"
"1487","house republicans ask fbi if it had hunter bidens alleged laptop during trumps impeachment ",2020-10-15,"21:31:04","house republicans ask fbi hunter bidens alleged laptop impeachment ",-2,"negative","trump"
"1488"," presidential election odds biden vs trump ",2020-10-15,"21:30:31"," presidential election odds vs ",0,"neutral","trump"
"1489","washington examiner exclusive gop sen sasse says trump kisses dictators butts and mocks evangelicals ",2020-10-15,"21:29:03","washington examiner exclusive gop sen sasse says kisses dictators butts mocks evangelicals ",0,"neutral","trump"
"1490","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:28:26","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1491"," trumps economy military rule of law public security and international competitiveness are far ",2020-10-15,"21:27:44"," economy military rule law public security international competitiveness far ",1,"postive","trump"
"1492","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:27:11","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1493","the rock solid facts that settle all arguments about trump ",2020-10-15,"21:25:02"," rock solid facts settle arguments ",3,"postive","trump"
"1494","so obvious what it happening anything goes to try to stop trump from being reelected ",2020-10-15,"21:24:04"," obvious happening anything goes try stop reelected ",0,"neutral","trump"
"1495"," trump is a danger to this country ",2020-10-15,"21:22:15"," danger country ",-1,"negative","trump"
"1496","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:22:02","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1497","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:20:38","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1498","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:19:15","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1499","this is also known as an extrajudicial killing its a hallmark feature of dictatorships if you vote trump you ca ",2020-10-15,"21:19:04"," also known extrajudicial killing hallmark feature dictatorships vote ca ",0,"neutral","trump"
"1500","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:19:01","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1501","great convo from the on trust amp trump and i love s the world needs journalists shirt ",2020-10-15,"21:18:46","great convo trust amp love s world needs journalists shirt ",3,"postive","trump"
"1502","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:18:05","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1503","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:16:45","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1504","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:16:32","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1505","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:14:29","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1506","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:12:07","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1507","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:11:41","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1508"," says big tech oligarchs are declaring war on trump gop by censoring hunter biden reports ",2020-10-15,"21:10:19"," says big tech oligarchs declaring war gop censoring hunter reports ",-1,"negative","trump"
"1509","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:08:57","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1510","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:06:05","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1511","trump could stun experts with a repeat of ",2020-10-15,"21:06:01"," stun experts repeat ",-1,"negative","trump"
"1512","obama is alarmed about trumps presidency and about the threats trump has been making about not transferring powe ",2020-10-15,"21:05:41","obama alarmed presidency threats making transferring powe ",0,"neutral","trump"
"1513","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:05:06","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1514","state of the race in arizona as of polling average biden from yesterday trump ",2020-10-15,"21:04:18","state race arizona polling average yesterday ",0,"neutral","trump"
"1515","vote for trump we agree socialist democrats are up to their usual nefarious shenanigans ",2020-10-15,"21:03:51","vote agree socialist democrats usual nefarious shenanigans ",0,"neutral","trump"
"1516","can we just skip to the part where trump wins the election in a landslide ",2020-10-15,"21:02:52","can just skip part wins election landslide ",-1,"negative","trump"
"1517","trump is now around to win and im probably going to have to steam in ",2020-10-15,"21:02:06"," now around win im probably going steam ",1,"postive","trump"
"1518","trump supporters being smart enjoy ",2020-10-15,"21:01:32"," supporters smart enjoy ",3,"postive","trump"
"1519","biden vs trump tipping point change biden by in pa biden by in pa more info from ",2020-10-16,"23:59:42"," vs tipping point change pa pa info ",1,"postive","trump"
"1520","nice to see biden eat trumps lunch on the only issue he cares about ",2020-10-16,"23:58:51","nice see eat lunch issue cares ",2,"postive","trump"
"1521","biden has the media hollywood and big tech still cant fill a gymnasium or a back yard trump has the people ",2020-10-16,"23:57:37"," media hollywood big tech still cant fill gymnasium back yard people ",1,"postive","trump"
"1522","check out this article from president trump goes to extraordinary lengths to hide details of putin mee ",2020-10-16,"23:55:18","check article president goes extraordinary lengths hide details putin mee ",1,"postive","trump"
"1523"," donald trump town hall with voters election nbc news streamed l ",2020-10-16,"23:53:10"," town hall voters election nbc news streamed l ",0,"neutral","trump"
"1524","since he is running for reelection and the mill trump owes is coming due in the next few years shouldnt he ",2020-10-16,"23:52:26","since running reelection mill owes coming due next years shouldnt ",0,"neutral","trump"
